INFO 2024-09-04 05:44:48,514 autoreload Watching for file changes with StatReloader
DEBUG 2024-09-04 05:49:40,292 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/language_models/base.py first seen with mtime 1725391554.3574066
DEBUG 2024-09-04 05:49:40,292 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/smartif.py first seen with mtime 1725304487.5311234
DEBUG 2024-09-04 05:49:40,292 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_pytesttester.py first seen with mtime 1725306254.6980162
DEBUG 2024-09-04 05:49:40,292 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/views.py first seen with mtime 1725304481.301774
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/streams/stapled.py first seen with mtime 1725306270.1119714
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_transports/mock.py first seen with mtime 1725306272.564288
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/management/commands/runserver.py first seen with mtime 1725304486.8527386
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/language_models/fake.py first seen with mtime 1725391554.3582158
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/outputs/__init__.py first seen with mtime 1725391554.37153
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/abc/_tasks.py first seen with mtime 1725306270.0783389
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/exceptions.py first seen with mtime 1725304964.2261446
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/base/operations.py first seen with mtime 1725304486.9162245
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/functions/comparison.py first seen with mtime 1725304487.1389773
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/util/ssl_match_hostname.py first seen with mtime 1725306253.0106015
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/util/proxy.py first seen with mtime 1725306253.0064862
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/forms.py first seen with mtime 1725304481.2936037
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/exceptions.py first seen with mtime 1725304487.5245066
DEBUG 2024-09-04 05:49:40,293 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/mime/base.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/charset_normalizer/md.cpython-311-darwin.so first seen with mtime 1725306263.3987548
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/constants.py first seen with mtime 1725304487.0794246
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/deprecation.py first seen with mtime 1725304487.6117983
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/compat/py3k.py first seen with mtime 1725306254.8749723
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/_core/_sockets.py first seen with mtime 1725306270.0488718
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/_codecs/__init__.py first seen with mtime 1725390892.9941862
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/_streaming.py first seen with mtime 1725391554.395004
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/multiarray.py first seen with mtime 1725306254.918326
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/fields.py first seen with mtime 1725304964.227387
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_utils/__init__.py first seen with mtime 1725306254.869914
DEBUG 2024-09-04 05:49:40,293 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/selectors.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,293 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/email/utils.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_type_aliases.py first seen with mtime 1725306254.9540927
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/storage/exceptions.py first seen with mtime 1725391558.3207924
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/charset_normalizer/utils.py first seen with mtime 1725306263.4032607
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/permissions.py first seen with mtime 1725304964.2349744
DEBUG 2024-09-04 05:49:40,293 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_transports/asgi.py first seen with mtime 1725306272.556367
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/prompt_values.py first seen with mtime 1725391554.373684
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/choices.py first seen with mtime 1725304487.5965807
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/module_loading.py first seen with mtime 1725304487.637427
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_exceptions.py first seen with mtime 1725306254.9512777
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/timesince.py first seen with mtime 1725304487.647203
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/filters.py first seen with mtime 1725390892.988836
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_multiarray_tests.cpython-311-darwin.so first seen with mtime 1725306254.9391434
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/utils/formats.py first seen with mtime 1725304487.6192334
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_asyncio.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/ast.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/postgresql/__init__.py first seen with mtime 1725304486.977175
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/enums.py first seen with mtime 1725304487.0864139
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/pyexpat.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/aliases.py first seen with mtime 1725306270.7920835
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/output_parsers/__init__.py first seen with mtime 1725391554.366516
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/typing_extensions.py first seen with mtime 1725306253.502361
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/router.py first seen with mtime 1725391554.389078
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/env.py first seen with mtime 1725391554.350503
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/xml/dom/domreg.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/output_parsers/list.py first seen with mtime 1725391554.3683677
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/agents.py first seen with mtime 1725391554.329268
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_sync/connection.py first seen with mtime 1725306269.458149
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/mac_roman.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/stride_tricks.py first seen with mtime 1725306255.267384
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/auth/apps.py first seen with mtime 1725304480.629138
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/management/commands/__init__.py first seen with mtime 1725304486.8268855
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/html/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/encodings/aliases.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/security/__init__.py first seen with mtime 1725304486.7279172
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_statistics.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/latex.py first seen with mtime 1725306277.5771523
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/embeddings/__init__.py first seen with mtime 1725391558.1958292
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/_version.py first seen with mtime 1725306252.981453
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpcore/_async/connection.py first seen with mtime 1725306269.4292326
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain/output_parsers/format_instructions.py first seen with mtime 1725391558.2695165
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/_string_helpers.py first seen with mtime 1725306254.9166389
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/qna/urls.py first seen with mtime 1725425151.6206024
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/__init__.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/anyio/streams/__init__.py first seen with mtime 1725306270.103297
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/h11/_receivebuffer.py first seen with mtime 1725306263.0258188
DEBUG 2024-09-04 05:49:40,294 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/utils/breadcrumbs.py first seen with mtime 1725304964.5517952
DEBUG 2024-09-04 05:49:40,294 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/_compression.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/_typing.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/ma/core.py first seen with mtime 1725306255.0584166
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/utils/json.py first seen with mtime 1725391554.4048498
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/yaml/error.py first seen with mtime 1725306253.8953621
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/compat/__init__.py first seen with mtime 1725306254.8762648
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_text_splitters/character.py first seen with mtime 1725306277.5709271
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/env_settings.py first seen with mtime 1725306270.9405742
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1725304487.129602
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1725304485.3916743
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/core/arrayprint.py first seen with mtime 1725306254.961675
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/datetime_parse.py first seen with mtime 1725306270.938202
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/files/images.py first seen with mtime 1725304486.7373397
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/admin/models.py first seen with mtime 1725304478.5853593
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/signals.py first seen with mtime 1725304486.9014144
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/handlers/exception.py first seen with mtime 1725304486.7922833
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/translation.py first seen with mtime 1725304486.720916
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/serializers/python.py first seen with mtime 1725304486.8812375
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/files/move.py first seen with mtime 1725304486.7400627
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/load/dump.py first seen with mtime 1725391554.359945
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/dispatch/__init__.py first seen with mtime 1725304487.1762786
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/backends/__init__.py first seen with mtime 1725304487.534253
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/utils/loading.py first seen with mtime 1725391554.4055405
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/_internal/_repr.py first seen with mtime 1725306270.8909853
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/__init__.py first seen with mtime 1725306252.9767992
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/abc.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/rest_framework/schemas/generators.py first seen with mtime 1725304964.4352775
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/math.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/runnables/passthrough.py first seen with mtime 1725391554.388253
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/reduction.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/twodim_base.py first seen with mtime 1725306255.2643132
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/__init__.py first seen with mtime 1725306255.296159
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/tracers/memory_stream.py first seen with mtime 1725391554.3985286
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/backends/__init__.py first seen with mtime 1725304486.89767
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/lib-dynload/termios.cpython-311-darwin.so first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/pydantic/v1/dataclasses.py first seen with mtime 1725306270.936895
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/output_parsers/pydantic.py first seen with mtime 1725391554.369626
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/warnings.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/lib/arrayterator.py first seen with mtime 1725306255.2684448
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/migrations/migration.py first seen with mtime 1725304487.041094
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/base_tasks.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/copyreg.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/_collections.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1725304481.2807422
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/__init__.py first seen with mtime 1725304487.1110137
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_distributor_init.py first seen with mtime 1725306254.691945
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/logging/config.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/functions/window.py first seen with mtime 1725304487.149492
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_bounded_integers.cpython-311-darwin.so first seen with mtime 1725306255.3007793
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/template/loaders/cached.py first seen with mtime 1725304487.5475116
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/decimal.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/httpx/_transports/wsgi.py first seen with mtime 1725306272.566267
DEBUG 2024-09-04 05:49:40,295 autoreload File /opt/homebrew/Cellar/python@3.11/3.11.2_1/Frameworks/Python.framework/Versions/3.11/lib/python3.11/asyncio/threads.py first seen with mtime 1675777962.0
DEBUG 2024-09-04 05:49:40,295 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/_typing/_dtype_like.py first seen with mtime 1725306255.0711725
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/__init__.py first seen with mtime 1725306254.6897736
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/urllib3/util/ssl_.py first seen with mtime 1725306253.0101361
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1725304487.1336665
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/checks/compatibility/django_4_0.py first seen with mtime 1725304486.7261436
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/PyPDF2/_encryption.py first seen with mtime 1725390892.9780817
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/numpy/random/_sfc64.cpython-311-darwin.so first seen with mtime 1725306255.2965984
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/conf/__init__.py first seen with mtime 1725304477.732024
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/db/models/functions/text.py first seen with mtime 1725304487.1472309
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/langchain_core/load/load.py first seen with mtime 1725391554.3603384
DEBUG 2024-09-04 05:49:40,296 autoreload File /Users/rentsher/Desktop/chatbot/chatbot/myenv/lib/python3.11/site-packages/django/core/mail/__init__.py first seen with mtime 1725304486.7969182
